# ---------------------------------- WARNING ----------------------------------------								
# Some of the data that you have obtained from this U.S. Geological Survey database								
# may not have received Director's approval. Any such data values are qualified								
# as provisional and are subject to revision. Provisional data are released on the								
# condition that neither the USGS nor the United States Government may be held liable								
# for any damages resulting from its use.								
#								
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement								
#								
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output								
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals								
#								
# Contact:   gs-w_support_nwisweb@usgs.gov								
# retrieved: 2021-04-04 23:16:06 EDT       (caww01)								
#								
# Data for the following 1 site(s) are contained in this file								
"#    USGS 02087500 NEUSE RIVER NEAR CLAYTON, NC"								
# -----------------------------------------------------------------------------------								
agency_cd	site_no	datetime	" Discharge, cubic feet per second (Maximum)"	"Discharge, cubic feet per second (Minimum)"	"Discharge, cubic feet per second (Minimum)"	"Gage height, feet (Maximum)"	"Gage height, feet (Minimum)"	" Gage height, feet (Mean)"
USGS	2087500	4/14/2001			4040			7.4
USGS	2087500	4/15/2001			4000			7.35
USGS	2087500	4/16/2001			3970			7.31
USGS	2087500	4/17/2001			3940			7.28
USGS	2087500	4/18/2001			3920			7.25
USGS	2087500	4/19/2001			3480			6.68
USGS	2087500	4/20/2001			1930			4.52
USGS	2087500	4/21/2001			880			2.77
USGS	2087500	4/22/2001			1330			3.54
USGS	2087500	4/23/2001			2560			5.44
USGS	2087500	4/24/2001			2490			5.34
USGS	2087500	4/25/2001			2780			5.75
USGS	2087500	4/26/2001			2640			5.55
USGS	2087500	4/27/2001			2000			4.62
USGS	2087500	4/28/2001			858			2.72
USGS	2087500	4/29/2001			511			2.06
USGS	2087500	4/30/2001			467			1.96
USGS	2087500	5/1/2001			437			1.9
USGS	2087500	5/2/2001			404			1.82
USGS	2087500	5/3/2001			397			1.81
USGS	2087500	5/4/2001			390			1.79
USGS	2087500	5/5/2001			373			1.75
USGS	2087500	5/6/2001			384			1.78
USGS	2087500	5/7/2001			371			1.75
USGS	2087500	5/8/2001			368			1.74
USGS	2087500	5/9/2001			366			1.74
USGS	2087500	5/10/2001			378			1.76
USGS	2087500	5/11/2001			390			1.79
USGS	2087500	5/12/2001			360			1.72
USGS	2087500	5/13/2001			386			1.78
USGS	2087500	5/14/2001			383			1.78
USGS	2087500	5/15/2001			362			1.73
USGS	2087500	5/16/2001			692			2.41
USGS	2087500	5/17/2001			593			2.23
USGS	2087500	5/18/2001			491			2.02
USGS	2087500	5/19/2001			481			1.99
USGS	2087500	5/20/2001			451			1.93
USGS	2087500	5/21/2001			517			2.07
USGS	2087500	5/22/2001			506			2.05
USGS	2087500	5/23/2001			418			1.86
USGS	2087500	5/24/2001			365			1.73
USGS	2087500	5/25/2001			342			1.68
USGS	2087500	5/26/2001			345			1.69
USGS	2087500	5/27/2001			382			1.77
USGS	2087500	5/28/2001			371			1.75
USGS	2087500	5/29/2001			444			1.91
USGS	2087500	5/30/2001			438			1.9
USGS	2087500	5/31/2001			370			1.75
USGS	2087500	6/1/2001			368			1.72
USGS	2087500	6/2/2001			2710			5.63
USGS	2087500	6/3/2001			1290			3.49
USGS	2087500	6/4/2001			1070			3.13
USGS	2087500	6/5/2001			995			2.99
USGS	2087500	6/6/2001			550			2.13
USGS	2087500	6/7/2001			398			1.81
USGS	2087500	6/8/2001			364			1.73
USGS	2087500	6/9/2001			350			
USGS	2087500	6/10/2001			360			
USGS	2087500	6/11/2001			380			
USGS	2087500	6/12/2001			391			1.79
USGS	2087500	6/13/2001			404			1.82
USGS	2087500	6/14/2001			633			2.31
USGS	2087500	6/15/2001			1590			3.99
USGS	2087500	6/16/2001			1010			3.02
USGS	2087500	6/17/2001			2150			4.81
USGS	2087500	6/18/2001			1700			
USGS	2087500	6/19/2001			600			
USGS	2087500	6/20/2001			438			1.9
USGS	2087500	6/21/2001			354			1.71
USGS	2087500	6/22/2001			408			1.83
USGS	2087500	6/23/2001			477			1.98
USGS	2087500	6/24/2001			701			2.43
USGS	2087500	6/25/2001			505			2.04
USGS	2087500	6/26/2001			457			1.94
USGS	2087500	6/27/2001			429			1.88
USGS	2087500	6/28/2001			410			1.84
USGS	2087500	6/29/2001			455			1.93
USGS	2087500	6/30/2001			329			1.65
USGS	2087500	7/1/2001			361			1.73
USGS	2087500	7/2/2001			319			1.62
USGS	2087500	7/3/2001			370			1.75
USGS	2087500	7/4/2001			402			1.81
USGS	2087500	7/5/2001			1730			4.2
USGS	2087500	7/6/2001			837			2.67
USGS	2087500	7/7/2001			395			1.8
USGS	2087500	7/8/2001			346			1.69
USGS	2087500	7/9/2001			485			2
USGS	2087500	7/10/2001			547			2.12
USGS	2087500	7/11/2001			534			2.1
USGS	2087500	7/12/2001			396			1.8
USGS	2087500	7/13/2001			339			1.67
USGS	2087500	7/14/2001			296			1.57
USGS	2087500	7/15/2001			299			1.57
USGS	2087500	7/16/2001			284			1.54
USGS	2087500	7/17/2001			269			1.5
USGS	2087500	7/18/2001			256			1.47
USGS	2087500	7/19/2001			280			
USGS	2087500	7/20/2001			290			
USGS	2087500	7/21/2001			265			1.49
USGS	2087500	7/22/2001			309			1.6
USGS	2087500	7/23/2001			321			1.63
USGS	2087500	7/24/2001			292			1.56
USGS	2087500	7/25/2001			392			1.8
USGS	2087500	7/26/2001			382			1.77
USGS	2087500	7/27/2001			1950			4.35
USGS	2087500	7/28/2001			1990			4.56
USGS	2087500	7/29/2001			713			2.46
USGS	2087500	7/30/2001			695			2.43
USGS	2087500	7/31/2001			577			2.19
USGS	2087500	8/1/2001			455			1.94
USGS	2087500	8/2/2001			393			1.8
USGS	2087500	8/3/2001			386			1.78
USGS	2087500	8/4/2001			350			1.7
USGS	2087500	8/5/2001			478			1.98
USGS	2087500	8/6/2001			476			1.98
USGS	2087500	8/7/2001			397			1.81
USGS	2087500	8/8/2001			420			1.86
USGS	2087500	8/9/2001			400			1.81
USGS	2087500	8/10/2001			394			1.8
USGS	2087500	8/11/2001			431			1.88
USGS	2087500	8/12/2001			1340			3.53
USGS	2087500	8/13/2001			977			2.95
USGS	2087500	8/14/2001			1800			4.31
USGS	2087500	8/15/2001			2120			4.81
USGS	2087500	8/16/2001			2090			4.76
USGS	2087500	8/17/2001			1290			3.5
USGS	2087500	8/18/2001			588			2.21
USGS	2087500	8/19/2001			497			2.02
USGS	2087500	8/20/2001			522			2.08
USGS	2087500	8/21/2001			451			1.93
USGS	2087500	8/22/2001			410			1.84
USGS	2087500	8/23/2001			321			1.63
USGS	2087500	8/24/2001			301			1.58
USGS	2087500	8/25/2001			348			1.7
USGS	2087500	8/26/2001			287			1.55
USGS	2087500	8/27/2001			294			1.57
USGS	2087500	8/28/2001			283			1.54
USGS	2087500	8/29/2001			325			1.64
USGS	2087500	8/30/2001			312			1.61
USGS	2087500	8/31/2001			579			2.18
USGS	2087500	9/1/2001			633			2.31
USGS	2087500	9/2/2001			508			2.05
USGS	2087500	9/3/2001			398			1.81
USGS	2087500	9/4/2001			345			1.69
USGS	2087500	9/5/2001			320			1.63
USGS	2087500	9/6/2001			291			1.56
USGS	2087500	9/7/2001			272			1.51
USGS	2087500	9/8/2001			282			1.54
USGS	2087500	9/9/2001			309			1.6
USGS	2087500	9/10/2001			322			1.63
USGS	2087500	9/11/2001			611			2.26
USGS	2087500	9/12/2001			399			1.81
USGS	2087500	9/13/2001			292			1.56
USGS	2087500	9/14/2001			249			1.45
USGS	2087500	9/15/2001			243			1.44
USGS	2087500	9/16/2001			338			1.67
USGS	2087500	9/17/2001			372			1.75
USGS	2087500	9/18/2001			351			1.7
USGS	2087500	9/19/2001			314			1.62
USGS	2087500	9/20/2001			328			1.65
USGS	2087500	9/21/2001			348			1.7
USGS	2087500	9/22/2001			325			1.64
USGS	2087500	9/23/2001			317			1.62
USGS	2087500	9/24/2001			410			1.84
USGS	2087500	9/25/2001			812			2.65
USGS	2087500	9/26/2001			390			1.79
USGS	2087500	9/27/2001			271			1.51
USGS	2087500	9/28/2001			283			1.54
USGS	2087500	9/29/2001			377			1.76
USGS	2087500	9/30/2001			395			1.8
USGS	2087500	10/1/2001			402			1.82
USGS	2087500	10/2/2001			306			1.59
USGS	2087500	10/3/2001			273			1.51
USGS	2087500	10/4/2001			275			1.52
USGS	2087500	10/5/2001			271			1.51
USGS	2087500	10/6/2001			297			1.57
USGS	2087500	10/7/2001			507			2.04
USGS	2087500	10/8/2001			337			1.67
USGS	2087500	10/9/2001			295			1.57
USGS	2087500	10/10/2001			319			1.63
USGS	2087500	10/11/2001			324			1.64
USGS	2087500	10/12/2001			317			1.62
USGS	2087500	10/13/2001			313			1.61
USGS	2087500	10/14/2001			311			1.61
USGS	2087500	10/15/2001			1180			3.29
USGS	2087500	10/16/2001			593			2.22
USGS	2087500	10/17/2001			407			1.83
USGS	2087500	10/18/2001			342			1.68
USGS	2087500	10/19/2001			312			1.61
USGS	2087500	10/20/2001			289			1.55
USGS	2087500	10/21/2001			317			1.62
USGS	2087500	10/22/2001			338			1.67
USGS	2087500	10/23/2001			336			1.67
USGS	2087500	10/24/2001			310			1.6
USGS	2087500	10/25/2001			313			1.61
USGS	2087500	10/26/2001			303			1.59
USGS	2087500	10/27/2001			291			1.56
USGS	2087500	10/28/2001			286			1.55
USGS	2087500	10/29/2001			297			1.57
USGS	2087500	10/30/2001			321			1.63
USGS	2087500	10/31/2001			382			1.77
USGS	2087500	11/1/2001			371			1.75
USGS	2087500	11/2/2001			373			1.75
USGS	2087500	11/3/2001			369			1.74
USGS	2087500	11/4/2001			363			1.73
USGS	2087500	11/5/2001			360			1.72
USGS	2087500	11/6/2001			350			1.7
USGS	2087500	11/7/2001			313			1.61
USGS	2087500	11/8/2001			277			1.52
USGS	2087500	11/9/2001			261			1.49
USGS	2087500	11/10/2001			228			1.4
USGS	2087500	11/11/2001			238			1.42
USGS	2087500	11/12/2001			238			1.43
USGS	2087500	11/13/2001			224			1.39
USGS	2087500	11/14/2001			228			1.4
USGS	2087500	11/15/2001			235			1.42
USGS	2087500	11/16/2001			225			1.39
USGS	2087500	11/17/2001			227			1.4
USGS	2087500	11/18/2001			244			1.44
USGS	2087500	11/19/2001			225			1.39
USGS	2087500	11/20/2001			230			1.4
USGS	2087500	11/21/2001			229			1.4
USGS	2087500	11/22/2001			223			1.39
USGS	2087500	11/23/2001			219			1.37
USGS	2087500	11/24/2001			319			1.62
USGS	2087500	11/25/2001			440			1.9
USGS	2087500	11/26/2001			385			1.78
USGS	2087500	11/27/2001			267			1.5
USGS	2087500	11/28/2001			238			1.43
USGS	2087500	11/29/2001			213			1.36
USGS	2087500	11/30/2001			220			1.38
USGS	2087500	12/1/2001			213			1.36
USGS	2087500	12/2/2001			188			1.29
USGS	2087500	12/3/2001			215			1.36
USGS	2087500	12/4/2001			197			1.32
USGS	2087500	12/5/2001			195			1.31
USGS	2087500	12/6/2001			196			1.31
USGS	2087500	12/7/2001			195			1.31
USGS	2087500	12/8/2001			191			1.3
USGS	2087500	12/9/2001			196			1.31
USGS	2087500	12/10/2001			187			1.29
USGS	2087500	12/11/2001			1100			3.06
USGS	2087500	12/12/2001			784			2.58
USGS	2087500	12/13/2001			363			1.73
USGS	2087500	12/14/2001			302			1.58
USGS	2087500	12/15/2001			269			1.5
USGS	2087500	12/16/2001			242			
USGS	2087500	12/17/2001			230			1.4
USGS	2087500	12/18/2001			301			1.58
USGS	2087500	12/19/2001			319			1.62
USGS	2087500	12/20/2001			254			
USGS	2087500	12/21/2001			229			1.4
USGS	2087500	12/22/2001			217			1.37
USGS	2087500	12/23/2001			206			1.34
USGS	2087500	12/24/2001			219			1.38
USGS	2087500	12/25/2001			248			1.45
USGS	2087500	12/26/2001			215			1.37
USGS	2087500	12/27/2001			211			1.36
USGS	2087500	12/28/2001			205			1.34
USGS	2087500	12/29/2001			206			1.34
USGS	2087500	12/30/2001			202			1.33
USGS	2087500	12/31/2001			197			1.32
USGS	2087500	1/1/2002			196			1.31
USGS	2087500	1/2/2002			204			
USGS	2087500	1/3/2002			228			1.4
USGS	2087500	1/4/2002			286			1.55
USGS	2087500	1/5/2002			302			1.59
USGS	2087500	1/6/2002			510			2.02
USGS	2087500	1/7/2002			1550			3.93
USGS	2087500	1/8/2002			821			2.67
USGS	2087500	1/9/2002			544			2.13
USGS	2087500	1/10/2002			452			1.93
USGS	2087500	1/11/2002			439			1.9
USGS	2087500	1/12/2002			413			1.84
USGS	2087500	1/13/2002			478			1.98
USGS	2087500	1/14/2002			454			1.93
USGS	2087500	1/15/2002			374			1.75
USGS	2087500	1/16/2002			335			1.66
USGS	2087500	1/17/2002			303			1.59
USGS	2087500	1/18/2002			292			1.56
USGS	2087500	1/19/2002			350			1.69
USGS	2087500	1/20/2002			3570			6.77
USGS	2087500	1/21/2002			1710			4.15
USGS	2087500	1/22/2002			1150			3.26
USGS	2087500	1/23/2002			1710			4.05
USGS	2087500	1/24/2002			3920			7.22
USGS	2087500	1/25/2002			1880			4.45
USGS	2087500	1/26/2002			1240			3.42
USGS	2087500	1/27/2002			828			2.69
USGS	2087500	1/28/2002			646			2.34
USGS	2087500	1/29/2002			542			2.12
USGS	2087500	1/30/2002			477			1.98
USGS	2087500	1/31/2002			437			1.9
USGS	2087500	2/1/2002			415			1.85
USGS	2087500	2/2/2002			387			1.79
USGS	2087500	2/3/2002			352			1.7
USGS	2087500	2/4/2002			341			1.68
USGS	2087500	2/5/2002			325			1.64
USGS	2087500	2/6/2002			312			1.61
USGS	2087500	2/7/2002			1030			2.97
USGS	2087500	2/8/2002			1370			3.64
USGS	2087500	2/9/2002			826			2.68
USGS	2087500	2/10/2002			616			2.28
USGS	2087500	2/11/2002			552			2.14
USGS	2087500	2/12/2002			465			1.96
USGS	2087500	2/13/2002			428			1.88
USGS	2087500	2/14/2002			397			1.81
USGS	2087500	2/15/2002			364			1.73
USGS	2087500	2/16/2002			355			1.71
USGS	2087500	2/17/2002			353			1.71
USGS	2087500	2/18/2002			329			1.65
USGS	2087500	2/19/2002			321			1.63
USGS	2087500	2/20/2002			346			1.69
USGS	2087500	2/21/2002			379			1.77
USGS	2087500	2/22/2002			380			1.77
USGS	2087500	2/23/2002			338			1.67
USGS	2087500	2/24/2002			343			1.68
USGS	2087500	2/25/2002			341			1.68
USGS	2087500	2/26/2002			343			1.68
USGS	2087500	2/27/2002			323			
USGS	2087500	2/28/2002			334			1.66
USGS	2087500	3/1/2002			331			1.65
USGS	2087500	3/2/2002			344			1.69
USGS	2087500	3/3/2002			784			2.6
USGS	2087500	3/4/2002			545			2.13
USGS	2087500	3/5/2002			405			1.83
USGS	2087500	3/6/2002			375			1.76
USGS	2087500	3/7/2002			325			
USGS	2087500	3/8/2002			344			1.69
USGS	2087500	3/9/2002			325			1.64
USGS	2087500	3/10/2002			330			1.65
USGS	2087500	3/11/2002			303			1.59
USGS	2087500	3/12/2002			294			1.57
USGS	2087500	3/13/2002			284			
USGS	2087500	3/14/2002			331			
USGS	2087500	3/15/2002			336			1.67
USGS	2087500	3/16/2002			317			1.62
USGS	2087500	3/17/2002			320			1.63
USGS	2087500	3/18/2002			510			2.05
USGS	2087500	3/19/2002			419			1.86
USGS	2087500	3/20/2002			380			1.77
USGS	2087500	3/21/2002			417			
USGS	2087500	3/22/2002			534			2.1
USGS	2087500	3/23/2002			406			1.83
USGS	2087500	3/24/2002			364			1.73
USGS	2087500	3/25/2002			344			1.69
USGS	2087500	3/26/2002			337			1.67
USGS	2087500	3/27/2002			825			2.65
USGS	2087500	3/28/2002			787			2.61
USGS	2087500	3/29/2002			554			2.15
USGS	2087500	3/30/2002			455			1.94
USGS	2087500	3/31/2002			453			1.93
USGS	2087500	4/1/2002			4290			7.63
USGS	2087500	4/2/2002			2150			4.81
USGS	2087500	4/3/2002			1020			3.03
USGS	2087500	4/4/2002			640			2.34
USGS	2087500	4/5/2002			541			2.15
USGS	2087500	4/6/2002			505			2.08
USGS	2087500	4/7/2002			465			2
USGS	2087500	4/8/2002			438			1.95
USGS	2087500	4/9/2002			422			1.91
USGS	2087500	4/10/2002			546			2.15
USGS	2087500	4/11/2002			600			2.26
USGS	2087500	4/12/2002			470			2.01
USGS	2087500	4/13/2002			435			1.94
USGS	2087500	4/14/2002			423			1.92
USGS	2087500	4/15/2002			412			1.89
USGS	2087500	4/16/2002			405			1.88
USGS	2087500	4/17/2002			389			1.84
USGS	2087500	4/18/2002			368			1.8
USGS	2087500	4/19/2002			406			1.88
USGS	2087500	4/20/2002			465			2
USGS	2087500	4/21/2002			425			1.92
USGS	2087500	4/22/2002			390			1.85
USGS	2087500	4/23/2002			367			1.8
USGS	2087500	4/24/2002			346			1.75
USGS	2087500	4/25/2002			344			1.75
USGS	2087500	4/26/2002			356			1.77
USGS	2087500	4/27/2002			368			1.8
USGS	2087500	4/28/2002			389			1.85
USGS	2087500	4/29/2002			349			1.76
USGS	2087500	4/30/2002			333			1.72
USGS	2087500	5/1/2002			322			1.69
USGS	2087500	5/2/2002			322			1.69
USGS	2087500	5/3/2002			326			1.7
USGS	2087500	5/4/2002			337			1.73
USGS	2087500	5/5/2002			490			2.05
USGS	2087500	5/6/2002			387			1.84
USGS	2087500	5/7/2002			350			1.76
USGS	2087500	5/8/2002			328			
USGS	2087500	5/9/2002			326			1.7
USGS	2087500	5/10/2002			317			1.68
USGS	2087500	5/11/2002			271			1.57
USGS	2087500	5/12/2002			243			1.5
USGS	2087500	5/13/2002			241			1.49
USGS	2087500	5/14/2002			306			1.65
USGS	2087500	5/15/2002			272			1.57
USGS	2087500	5/16/2002			241			1.49
USGS	2087500	5/17/2002			249			1.51
USGS	2087500	5/18/2002			232			1.47
USGS	2087500	5/19/2002			284			1.6
USGS	2087500	5/20/2002			264			
USGS	2087500	5/21/2002			231			
USGS	2087500	5/22/2002			223			1.45
USGS	2087500	5/23/2002			219			1.44
USGS	2087500	5/24/2002			232			1.47
USGS	2087500	5/25/2002			229			1.46
USGS	2087500	5/26/2002			278			1.59
USGS	2087500	5/27/2002			321			1.69
USGS	2087500	5/28/2002			321			1.69
USGS	2087500	5/29/2002			315			1.68
USGS	2087500	5/30/2002			294			1.63
USGS	2087500	5/31/2002			267			1.56
USGS	2087500	6/1/2002			252			1.52
USGS	2087500	6/2/2002			332			1.71
USGS	2087500	6/3/2002			279			1.59
USGS	2087500	6/4/2002			242			1.5
USGS	2087500	6/5/2002			232			1.47
USGS	2087500	6/6/2002			238			
USGS	2087500	6/7/2002			291			1.62
USGS	2087500	6/8/2002			248			1.51
USGS	2087500	6/9/2002			218			1.43
USGS	2087500	6/10/2002			256			1.53
USGS	2087500	6/11/2002			270			1.57
USGS	2087500	6/12/2002			248			1.51
USGS	2087500	6/13/2002			243			1.5
USGS	2087500	6/14/2002			247			1.51
USGS	2087500	6/15/2002			251			1.52
USGS	2087500	6/16/2002			241			1.49
USGS	2087500	6/17/2002			242			1.5
USGS	2087500	6/18/2002			241			1.49
USGS	2087500	6/19/2002			247			1.51
USGS	2087500	6/20/2002			243			1.5
USGS	2087500	6/21/2002			242			1.49
USGS	2087500	6/22/2002			240			1.49
USGS	2087500	6/23/2002			243			1.5
USGS	2087500	6/24/2002			245			1.5
USGS	2087500	6/25/2002			257			1.53
USGS	2087500	6/26/2002			277			1.58
USGS	2087500	6/27/2002			379			1.82
USGS	2087500	6/28/2002			520			2.1
USGS	2087500	6/29/2002			650			2.35
USGS	2087500	6/30/2002			407			1.87
USGS	2087500	7/1/2002			275			1.58
USGS	2087500	7/2/2002			248			1.51
USGS	2087500	7/3/2002			247			1.51
USGS	2087500	7/4/2002			231			1.47
USGS	2087500	7/5/2002			223			1.45
USGS	2087500	7/6/2002			281			1.59
USGS	2087500	7/7/2002			232			1.47
USGS	2087500	7/8/2002			217			1.43
USGS	2087500	7/9/2002			210			1.41
USGS	2087500	7/10/2002			210			1.41
USGS	2087500	7/11/2002			699			2.41
USGS	2087500	7/12/2002			742			2.51
USGS	2087500	7/13/2002			367			1.74
USGS	2087500	7/14/2002			313			1.61
USGS	2087500	7/15/2002			339			1.67
USGS	2087500	7/16/2002			301			1.58
USGS	2087500	7/17/2002			259			1.48
USGS	2087500	7/18/2002			236			1.42
USGS	2087500	7/19/2002			325			1.64
USGS	2087500	7/20/2002			285			1.54
USGS	2087500	7/21/2002			408			1.83
USGS	2087500	7/22/2002			290			1.56
USGS	2087500	7/23/2002			259			1.48
USGS	2087500	7/24/2002			309			1.6
USGS	2087500	7/25/2002			455			1.93
USGS	2087500	7/26/2002			1340			3.59
USGS	2087500	7/27/2002			811			2.65
USGS	2087500	7/28/2002			468			1.96
USGS	2087500	7/29/2002			356			1.71
USGS	2087500	7/30/2002			299			1.58
USGS	2087500	7/31/2002			263			1.49
USGS	2087500	8/1/2002			261			1.48
USGS	2087500	8/2/2002			257			1.47
USGS	2087500	8/3/2002			252			1.46
USGS	2087500	8/4/2002			243			1.44
USGS	2087500	8/5/2002			235			1.42
USGS	2087500	8/6/2002			230			1.4
USGS	2087500	8/7/2002			223			1.39
USGS	2087500	8/8/2002			219			1.38
USGS	2087500	8/9/2002			215			1.37
USGS	2087500	8/10/2002			210			1.35
USGS	2087500	8/11/2002			215			1.36
USGS	2087500	8/12/2002			214			1.36
USGS	2087500	8/13/2002			213			1.36
USGS	2087500	8/14/2002			209			1.35
USGS	2087500	8/15/2002			207			1.34
USGS	2087500	8/16/2002			513			2.04
USGS	2087500	8/17/2002			330			1.65
USGS	2087500	8/18/2002			362			1.72
USGS	2087500	8/19/2002			601			2.23
USGS	2087500	8/20/2002			382			1.77
USGS	2087500	8/21/2002			296			1.57
USGS	2087500	8/22/2002			254			
USGS	2087500	8/23/2002			260			1.48
USGS	2087500	8/24/2002			250			1.46
USGS	2087500	8/25/2002			269			1.5
USGS	2087500	8/26/2002			1070			2.94
USGS	2087500	8/27/2002			1020			2.99
USGS	2087500	8/28/2002			562			2.16
USGS	2087500	8/29/2002			410			1.84
USGS	2087500	8/30/2002			747			2.45
USGS	2087500	8/31/2002			1510			3.85
USGS	2087500	9/1/2002			2640			5.56
USGS	2087500	9/2/2002			1300			3.51
USGS	2087500	9/3/2002			665			2.37
USGS	2087500	9/4/2002			474			1.98
USGS	2087500	9/5/2002			385			
USGS	2087500	9/6/2002			326			1.64
USGS	2087500	9/7/2002			292			1.56
USGS	2087500	9/8/2002			272			1.51
USGS	2087500	9/9/2002			262			1.49
USGS	2087500	9/10/2002			262			1.49
USGS	2087500	9/11/2002			274			1.52
USGS	2087500	9/12/2002			253			1.46
USGS	2087500	9/13/2002			239			1.43
USGS	2087500	9/14/2002			240			1.43
USGS	2087500	9/15/2002			365			1.73
USGS	2087500	9/16/2002			798			2.58
USGS	2087500	9/17/2002			1230			3.38
USGS	2087500	9/18/2002			575			2.19
USGS	2087500	9/19/2002			427			1.88
USGS	2087500	9/20/2002			398			1.81
USGS	2087500	9/21/2002			335			1.66
USGS	2087500	9/22/2002			306			1.59
USGS	2087500	9/23/2002			286			1.55
USGS	2087500	9/24/2002			268			1.5
USGS	2087500	9/25/2002			255			1.47
USGS	2087500	9/26/2002			256			1.47
USGS	2087500	9/27/2002			275			1.52
USGS	2087500	9/28/2002			268			1.5
USGS	2087500	9/29/2002			254			1.47
USGS	2087500	9/30/2002			240			1.43
USGS	2087500	10/1/2002			233			1.41
USGS	2087500	10/2/2002			229			1.4
USGS	2087500	10/3/2002			227			1.4
USGS	2087500	10/4/2002			224			1.39
USGS	2087500	10/5/2002			218			1.37
USGS	2087500	10/6/2002			204			1.33
USGS	2087500	10/7/2002			198			1.32
USGS	2087500	10/8/2002			194			1.31
USGS	2087500	10/9/2002			192			1.3
USGS	2087500	10/10/2002			195			1.31
USGS	2087500	10/11/2002			1450			3.38
USGS	2087500	10/12/2002			7560			11.42
USGS	2087500	10/13/2002			3470			6.56
USGS	2087500	10/14/2002			1650			4.09
USGS	2087500	10/15/2002			1020			3.03
USGS	2087500	10/16/2002			1100			3.16
USGS	2087500	10/17/2002			1020			3.04
USGS	2087500	10/18/2002			686			2.41
USGS	2087500	10/19/2002			514			2.06
USGS	2087500	10/20/2002			425			1.87
USGS	2087500	10/21/2002			897			2.77
USGS	2087500	10/22/2002			1440			3.75
USGS	2087500	10/23/2002			1580			3.98
USGS	2087500	10/24/2002			1750			4.25
USGS	2087500	10/25/2002			939			2.87
USGS	2087500	10/26/2002			542			2.12
USGS	2087500	10/27/2002			418			1.85
USGS	2087500	10/28/2002			452			1.92
USGS	2087500	10/29/2002			1210			3.36
USGS	2087500	10/30/2002			1720			4.19
USGS	2087500	10/31/2002			1960			4.56
USGS	2087500	11/1/2002			1900			4.47
USGS	2087500	11/2/2002			2180			4.89
USGS	2087500	11/3/2002			2300			5.07
USGS	2087500	11/4/2002			2270			5.02
USGS	2087500	11/5/2002			2250			5
USGS	2087500	11/6/2002			3030			6.08
USGS	2087500	11/7/2002			2160			4.86
USGS	2087500	11/8/2002			1600			4.01
USGS	2087500	11/9/2002			1450			3.77
USGS	2087500	11/10/2002			1380			3.65
USGS	2087500	11/11/2002			1360			3.62
USGS	2087500	11/12/2002			1830			4.34
USGS	2087500	11/13/2002			3370			6.54
USGS	2087500	11/14/2002			2450			5.28
USGS	2087500	11/15/2002			2210			4.94
USGS	2087500	11/16/2002			2040			4.69
USGS	2087500	11/17/2002			2350			5.14
